,fips,EP_Percent2020,MP_Percent2020,BP_Percent2020,Cath_Percent2020,Orth_Percent2020,Other_Percent2020,Islam_Percent2020,Jewish_Percent2020,Hindu_Percent2020,Budd_Percent2020,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters
2548,48033,43.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2549,48035,32.14,10.36,0.83,4.05,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2550,48037,48.25,6.55,8.81,4.78,0.0,1.89,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2551,48039,26.78,3.19,1.51,19.28,0.02,2.79,1.11,0.0,2.2,0.27,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2552,48041,14.41,5.1,1.73,15.77,0.11,1.96,0.64,0.0,0.06,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2553,48043,7.48,2.05,0.0,36.14,0.25,5.23,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2554,48045,59.86,16.03,5.3,7.32,0.0,0.14,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2555,48047,9.43,1.31,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2556,48049,48.37,8.14,0.26,3.92,0.0,1.72,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2557,48051,24.62,8.53,0.71,28.81,0.0,3.92,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2558,48053,22.56,6.66,0.41,21.59,0.0,1.92,0.0,0.0,0.0,0.57,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
2559,48055,12.61,4.43,1.3,23.17,0.06,3.93,0.0,0.0,0.0,0.0,Catholic,Catholic,Pluralistic,Cath-Less,Cath-Less
2560,48057,30.05,6.74,0.5,26.61,0.0,3.25,0.0,0.0,0.0,3.32,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2561,48059,42.79,6.97,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2562,48061,13.07,1.21,0.12,36.76,0.0,3.29,0.09,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2563,48063,32.08,6.11,9.34,16.78,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2564,48065,40.73,8.54,0.0,8.06,0.0,0.03,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2565,48067,54.76,4.44,5.93,1.06,0.0,1.25,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2566,48069,30.8,5.49,0.0,39.02,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2567,48071,16.53,3.58,3.26,11.06,0.0,1.24,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2568,48073,36.74,5.25,5.57,10.74,0.07,1.4,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2569,48075,30.22,8.52,0.0,3.75,0.0,3.8,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2570,48077,51.13,3.86,0.0,1.74,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2571,48079,44.64,4.24,4.79,38.59,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,EP-Less
2572,48081,46.36,10.75,9.44,3.59,0.0,0.03,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2573,48083,47.45,6.27,0.65,8.64,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2574,48085,18.65,5.68,0.65,13.2,0.05,3.13,3.51,0.25,2.09,0.01,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2575,48087,100.98,18.74,0.0,4.9,0.0,0.19,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2576,48089,8.65,10.29,0.59,39.06,0.0,1.84,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2577,48091,16.32,5.97,0.13,33.77,0.0,3.44,0.84,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2578,48093,43.14,7.82,0.0,8.59,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2579,48095,21.5,3.97,0.0,15.5,0.0,0.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2580,48097,32.71,3.61,1.16,29.51,0.0,1.78,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2581,48099,26.89,2.25,0.91,7.37,0.0,3.98,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2582,48101,59.2,10.87,5.51,14.2,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2583,48103,29.75,1.84,0.0,28.28,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2584,48105,20.3,8.78,0.0,18.72,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
2585,48107,38.55,7.33,0.0,31.97,0.0,0.04,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2586,48109,35.51,0.0,0.0,37.34,0.0,10.19,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2587,48111,33.55,10.79,0.0,4.22,0.0,3.96,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2588,48113,21.94,8.21,5.84,16.52,0.62,2.05,2.31,0.59,0.49,0.4,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2589,48115,38.25,2.82,1.77,21.79,0.0,1.85,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2590,48117,34.52,4.13,0.0,19.91,0.0,4.13,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2591,48119,40.76,6.2,4.51,0.0,0.0,0.04,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2592,48121,23.15,2.75,0.41,10.25,0.09,3.16,0.76,0.04,0.04,0.06,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2593,48123,12.9,7.64,5.96,16.07,0.0,2.77,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2594,48125,48.76,11.53,0.0,16.78,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2595,48127,11.24,1.93,0.0,68.18,0.0,1.39,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2596,48129,65.35,7.98,3.68,4.6,0.0,1.04,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2597,48131,24.29,0.67,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2598,48133,79.03,3.19,0.85,5.9,0.0,1.18,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2599,48135,28.48,1.91,0.59,16.34,0.04,2.74,0.0,0.2,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2600,48137,52.46,16.39,0.0,34.74,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2601,48139,34.77,3.45,3.22,7.87,0.02,1.37,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2602,48141,9.91,0.58,0.44,47.97,0.03,2.97,0.08,0.17,0.01,0.23,Catholic,Catholic,Catholic,Cath,Cath-High
2603,48143,31.63,5.91,1.15,7.31,0.0,1.61,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2604,48145,24.87,6.59,3.7,18.52,0.0,0.55,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,Cath-Less,Cath-Less
2605,48147,39.28,4.05,1.87,3.06,0.0,1.53,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2606,48149,22.62,14.47,0.95,45.5,0.0,0.01,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2607,48151,68.0,9.61,0.0,14.71,0.0,0.03,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2608,48153,36.19,10.61,0.0,21.08,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2609,48155,36.99,14.52,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2610,48157,16.66,3.79,0.57,15.84,0.32,2.27,1.93,0.03,1.2,0.03,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2611,48159,31.17,4.92,2.86,7.52,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2612,48161,37.61,8.24,6.29,2.32,0.0,0.01,0.67,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2613,48163,5.23,3.67,0.0,10.3,0.0,0.75,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2614,48165,30.87,0.93,1.69,10.87,0.0,0.96,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2615,48167,17.26,5.16,2.52,16.12,0.12,1.71,1.31,0.1,0.52,0.01,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2616,48169,20.41,8.13,0.0,18.88,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
2617,48171,25.73,12.28,0.0,41.84,0.24,3.03,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2618,48173,7.17,3.32,0.0,65.32,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2619,48175,16.44,6.46,0.0,14.5,0.0,0.06,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2620,48177,30.02,10.29,1.03,40.6,0.0,1.28,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2621,48179,60.47,4.81,0.36,14.89,0.0,2.94,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2622,48181,32.15,4.24,2.1,4.83,0.02,1.91,0.29,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2623,48183,57.53,6.62,5.95,13.29,0.03,2.73,0.2,0.0,0.1,0.0,EP,EP-High,EP-High,EP-High,EP-High
2624,48185,12.17,2.49,0.78,29.25,0.0,3.41,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2625,48187,16.19,3.28,2.0,10.27,0.0,2.39,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2626,48189,46.18,5.2,1.14,28.44,0.0,2.4,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2627,48191,27.79,10.97,0.0,5.49,0.0,0.04,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2628,48193,37.02,7.84,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2629,48195,36.37,21.7,0.0,18.79,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2630,48197,52.72,13.78,0.0,5.75,0.0,0.08,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2631,48199,32.09,3.28,1.38,9.03,0.0,1.56,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2632,48201,25.64,4.8,2.8,19.41,0.4,2.44,1.93,0.43,0.48,0.38,Pluralistic,EP-Less,EP-Less,Cath-Less,Cath-Less
2633,48203,33.19,3.57,4.38,3.91,0.0,1.61,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2634,48205,32.79,0.35,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2635,48207,80.52,10.3,0.0,11.54,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2636,48209,15.19,3.06,0.17,17.04,0.03,2.42,0.56,0.0,0.58,0.01,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
2637,48211,41.01,16.5,0.0,18.33,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2638,48213,32.37,4.67,2.19,8.11,0.0,1.15,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2639,48215,10.03,1.13,0.08,46.57,0.02,3.33,0.24,0.03,0.02,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2640,48217,37.0,4.52,3.21,15.08,0.0,1.72,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2641,48219,33.4,3.77,1.86,21.55,0.0,1.29,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2642,48221,33.93,5.65,0.0,8.7,0.0,2.12,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2643,48223,35.55,4.23,8.12,5.3,0.0,2.57,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2644,48225,35.23,5.41,9.0,8.2,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2645,48227,32.03,3.28,1.84,15.93,0.0,2.16,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2646,48229,8.43,0.0,0.0,29.36,0.0,12.87,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2647,48231,31.03,2.85,1.71,2.65,0.0,1.35,3.02,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2648,48233,42.6,3.2,0.97,3.64,0.0,2.69,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2649,48235,3.04,19.63,0.0,16.85,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
2650,48237,29.07,5.45,2.79,8.84,0.0,0.09,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2651,48239,27.99,7.62,0.0,24.75,0.0,0.95,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2652,48241,51.11,4.69,5.66,3.21,0.0,2.47,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2653,48243,16.38,4.46,0.0,15.03,0.0,0.05,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2654,48245,25.49,4.24,9.8,26.4,0.08,2.5,0.46,0.09,0.87,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2655,48247,1.01,2.11,0.0,87.45,0.0,1.98,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2656,48249,18.46,1.27,0.18,52.2,0.0,2.52,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2657,48251,29.13,3.15,0.59,1.83,0.03,1.79,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2658,48253,30.53,5.6,1.67,8.76,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2659,48255,16.27,5.61,0.0,41.43,0.0,0.01,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2660,48257,25.93,2.1,3.58,6.8,0.0,2.28,0.0,0.0,0.0,0.2,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2661,48259,26.81,8.94,0.0,37.45,0.0,3.83,0.0,0.13,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2662,48261,0.0,0.0,0.0,63.14,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2663,48263,75.95999999999998,5.84,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2664,48265,28.9,9.3,0.87,21.07,0.0,2.75,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2665,48267,22.38,11.83,0.0,9.78,0.0,1.54,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2666,48271,21.48,7.93,0.0,30.27,0.0,0.06,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2667,48273,14.32,2.91,0.64,41.32,0.0,3.02,0.42,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2668,48275,47.6,11.96,3.58,12.17,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2669,48277,37.0,5.43,1.78,6.65,0.0,1.26,0.26,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2670,48279,40.31,7.58,1.17,25.21,0.0,1.1,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2671,48281,25.98,4.97,0.0,13.0,0.0,1.01,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2672,48283,8.43,1.95,0.0,75.51000000000002,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2673,48285,15.48,6.98,1.37,61.9,0.0,0.56,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2674,48287,35.09,4.61,2.03,25.83,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2675,48289,34.44,5.16,9.95,5.48,0.0,1.09,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2676,48291,30.01,2.11,1.85,11.93,0.0,2.82,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2677,48293,38.7,9.18,4.26,9.85,0.0,3.17,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2678,48295,44.82,22.03,0.0,24.52,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2679,48297,27.53,4.02,0.0,26.1,0.0,0.81,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2680,48299,26.0,5.89,0.0,7.8,0.0,1.78,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2681,48301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2682,48303,28.58,5.43,1.41,12.66,0.07,2.22,0.25,0.05,0.56,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2683,48305,43.58,6.68,2.25,25.04,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2684,48307,30.04,3.15,0.0,11.23,0.0,3.93,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2685,48309,27.37,5.44,2.28,19.8,0.1,2.0,0.22,0.06,0.07,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2686,48311,21.5,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2687,48313,26.63,3.22,1.11,16.01,0.0,2.74,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2688,48315,22.84,9.05,6.44,2.63,0.0,1.42,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2689,48317,33.57,7.24,0.0,20.18,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2690,48319,30.0,30.53,0.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,"MP,Cath","MP, Cath","MP, Cath"
2691,48321,26.69,4.59,1.77,20.58,0.0,2.12,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,Cath-Less,Cath-Less
2692,48323,5.94,0.92,2.07,64.55,0.0,3.72,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2693,48325,14.29,3.32,0.0,48.62,0.0,2.28,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2694,48327,25.43,13.0,0.0,11.62,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2695,48329,35.64,2.88,7.77,15.21,0.0,3.11,0.46,0.0,0.18,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2696,48331,30.58,7.33,2.86,17.44,0.0,1.31,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2697,48333,68.04,8.26,0.0,10.1,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2698,48335,32.76,5.71,0.85,34.97,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2699,48337,32.23,3.42,0.63,6.41,0.0,0.98,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2700,48339,21.97,6.41,0.34,15.08,0.01,3.24,1.22,0.08,1.5,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2701,48341,46.95,2.85,0.0,8.5,0.0,2.79,0.61,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2702,48343,123.04,6.01,9.66,7.51,0.0,1.65,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
2703,48345,47.7,9.5,0.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2704,48347,30.78,3.5,6.65,12.37,0.02,2.18,0.32,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2705,48349,27.49,7.06,4.15,4.54,0.0,1.81,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2706,48351,25.71,1.08,6.91,1.23,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2707,48353,27.22,9.08,2.14,15.89,0.0,3.88,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2708,48355,16.95,2.82,0.87,40.24,0.08,2.34,0.11,0.11,0.3,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2709,48357,45.08,6.42,0.0,22.47,0.0,3.04,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2710,48359,20.36,0.0,0.0,8.869999999999997,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2711,48361,37.42,3.02,2.49,12.69,0.0,2.86,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2712,48363,40.56,3.31,1.27,8.25,0.0,2.19,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2713,48365,41.35,5.98,5.31,6.55,0.0,2.41,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2714,48367,29.76,4.84,0.34,7.1,0.0,2.43,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2715,48369,38.67,7.13,0.0,11.65,0.0,1.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2716,48371,13.53,4.15,0.0,29.92,0.0,3.86,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
2717,48373,17.44,4.46,5.12,5.13,0.0,1.95,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2718,48375,49.25,3.74,1.73,18.6,0.17,2.92,0.83,0.0,0.0,0.29,EP,EP-High,EP-High,EP-High,EP-Less
2719,48377,10.68,2.89,0.0,56.6,0.0,1.84,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
2720,48379,37.63,2.06,1.23,4.92,0.0,0.02,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2721,48381,40.83,3.99,0.09,1.28,0.64,2.36,0.28,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2722,48383,36.54,3.31,0.0,20.65,0.0,6.2,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2723,48385,40.9,7.8,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2724,48387,38.84,8.859999999999998,1.29,3.25,0.0,1.14,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2725,48389,12.94,1.04,0.0,7.87,0.0,3.83,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
2726,48391,43.52,5.24,0.0,31.54,0.0,1.78,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2727,48393,37.97,24.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
2728,48395,30.19,5.22,3.91,24.42,0.0,2.97,0.0,0.0,0.0,0.0,Catholic,EP-Less,EP-Less,Cath-Less,Cath-Less
2729,48397,53.27,5.22,0.5,12.52,0.0,2.35,0.0,0.0,0.0,0.28,EP,EP-High,EP-High,EP-High,EP-Less
2730,48399,50.19,5.6,0.0,28.57,0.0,1.1,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2731,48401,27.42,3.45,4.28,6.31,0.0,1.8,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
2732,48403,44.34,3.62,16.84,1.04,0.0,2.09,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
2733,48405,36.65,2.39,7.81,2.53,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
2734,48407,16.04,2.05,1.96,0.88,0.0,0.01,0.0,0.0,0.0,0.36,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
